price,quantity,type,timestamp
37386000,0.0621,0,2023-05-08 20:46:39
37385000,0.0338,0,2023-05-08 20:46:39
37384000,0.0001,0,2023-05-08 20:46:39
37383000,0.0001,0,2023-05-08 20:46:39
37390000,0.2834,1,2023-05-08 20:46:39
37393000,0.0028,1,2023-05-08 20:46:39
37395000,0.0891,1,2023-05-08 20:46:39
37397000,0.0077,1,2023-05-08 20:46:39
37398000,0.0949,1,2023-05-08 20:46:39
price,quantity,type,timestamp
37389000,0.0001,0,2023-05-08 20:46:40
37388000,1.1506,0,2023-05-08 20:46:40
37386000,0.0621,0,2023-05-08 20:46:40
37385000,0.0338,0,2023-05-08 20:46:40
37384000,0.0001,0,2023-05-08 20:46:40
37390000,0.2834,1,2023-05-08 20:46:40
37393000,0.0028,1,2023-05-08 20:46:40
37395000,0.0891,1,2023-05-08 20:46:40
37397000,0.0077,1,2023-05-08 20:46:40
37398000,0.0949,1,2023-05-08 20:46:40
price,quantity,type,timestamp
37390000,0.0001,0,2023-05-08 20:46:42
37389000,0.0001,0,2023-05-08 20:46:42
37388000,1.1506,0,2023-05-08 20:46:42
37386000,0.0001,0,2023-05-08 20:46:42
37385000,0.0338,0,2023-05-08 20:46:42
37394000,0.0132,1,2023-05-08 20:46:42
37395000,0.0364,1,2023-05-08 20:46:42
37398000,0.0857,1,2023-05-08 20:46:42
37399000,0.062,1,2023-05-08 20:46:42
37400000,0.0965,1,2023-05-08 20:46:42
price,quantity,type,timestamp
37390000,0.0001,0,2023-05-08 20:46:43
37389000,0.0001,0,2023-05-08 20:46:43
37388000,1.1506,0,2023-05-08 20:46:43
37386000,0.0001,0,2023-05-08 20:46:43
37385000,0.0338,0,2023-05-08 20:46:43
37396000,0.5173,1,2023-05-08 20:46:43
37399000,0.1453,1,2023-05-08 20:46:43
37400000,0.0965,1,2023-05-08 20:46:43
37401000,0.0225,1,2023-05-08 20:46:43
37402000,0.064,1,2023-05-08 20:46:43
price,quantity,type,timestamp
37391000,0.0001,0,2023-05-08 20:46:45
37390000,0.0001,0,2023-05-08 20:46:45
37389000,0.0001,0,2023-05-08 20:46:45
37388000,1.1506,0,2023-05-08 20:46:45
37386000,0.0001,0,2023-05-08 20:46:45
37396000,0.2945,1,2023-05-08 20:46:45
37397000,0.0406,1,2023-05-08 20:46:45
37399000,0.1453,1,2023-05-08 20:46:45
37400000,0.1345,1,2023-05-08 20:46:45
37401000,0.007,1,2023-05-08 20:46:45
price,quantity,type,timestamp
37391000,0.0001,0,2023-05-08 20:46:46
37390000,0.0001,0,2023-05-08 20:46:46
37389000,0.0001,0,2023-05-08 20:46:46
37388000,1.1506,0,2023-05-08 20:46:46
37386000,0.0001,0,2023-05-08 20:46:46
37396000,0.2945,1,2023-05-08 20:46:46
37397000,0.0406,1,2023-05-08 20:46:46
37399000,0.1453,1,2023-05-08 20:46:46
37400000,0.1345,1,2023-05-08 20:46:46
37401000,0.007,1,2023-05-08 20:46:46
price,quantity,type,timestamp
37392000,0.0001,0,2023-05-08 20:46:48
37391000,0.0081,0,2023-05-08 20:46:48
37390000,0.0001,0,2023-05-08 20:46:48
37389000,0.0001,0,2023-05-08 20:46:48
37388000,1.1506,0,2023-05-08 20:46:48
37396000,0.3431,1,2023-05-08 20:46:48
37399000,0.0833,1,2023-05-08 20:46:48
37400000,0.1345,1,2023-05-08 20:46:48
37401000,0.007,1,2023-05-08 20:46:48
37402000,0.0084,1,2023-05-08 20:46:48
price,quantity,type,timestamp
37388000,1.0398,0,2023-05-08 20:46:49
37386000,0.0001,0,2023-05-08 20:46:49
37385000,1.3258,0,2023-05-08 20:46:49
37384000,0.0001,0,2023-05-08 20:46:49
37383000,0.0152,0,2023-05-08 20:46:49
37396000,0.3326,1,2023-05-08 20:46:49
37399000,0.0833,1,2023-05-08 20:46:49
37400000,0.1498,1,2023-05-08 20:46:49
37401000,0.0658,1,2023-05-08 20:46:49
37402000,0.0084,1,2023-05-08 20:46:49
price,quantity,type,timestamp
37388000,1.0398,0,2023-05-08 20:46:51
37386000,0.0001,0,2023-05-08 20:46:51
37385000,1.3258,0,2023-05-08 20:46:51
37384000,0.0001,0,2023-05-08 20:46:51
37383000,0.0152,0,2023-05-08 20:46:51
37396000,0.3326,1,2023-05-08 20:46:51
37399000,0.0833,1,2023-05-08 20:46:51
37400000,0.1498,1,2023-05-08 20:46:51
37401000,0.0658,1,2023-05-08 20:46:51
37402000,0.0084,1,2023-05-08 20:46:51
price,quantity,type,timestamp
37388000,1.0398,0,2023-05-08 20:46:52
37386000,0.0001,0,2023-05-08 20:46:52
37385000,1.3258,0,2023-05-08 20:46:52
37384000,0.0001,0,2023-05-08 20:46:52
37383000,0.0152,0,2023-05-08 20:46:52
37396000,0.3326,1,2023-05-08 20:46:52
37399000,0.0833,1,2023-05-08 20:46:52
37400000,0.1498,1,2023-05-08 20:46:52
37401000,0.0658,1,2023-05-08 20:46:52
37402000,0.0084,1,2023-05-08 20:46:52
price,quantity,type,timestamp
37389000,0.0001,0,2023-05-08 20:46:53
37388000,0.0021,0,2023-05-08 20:46:53
37386000,0.0001,0,2023-05-08 20:46:53
37385000,0.0338,0,2023-05-08 20:46:53
37384000,0.0001,0,2023-05-08 20:46:53
37394000,0.0983,1,2023-05-08 20:46:53
37396000,0.3326,1,2023-05-08 20:46:53
37399000,0.0833,1,2023-05-08 20:46:53
37400000,0.1498,1,2023-05-08 20:46:53
37401000,0.0658,1,2023-05-08 20:46:53
price,quantity,type,timestamp
37389000,0.0001,0,2023-05-08 20:46:55
37388000,0.0001,0,2023-05-08 20:46:55
37386000,0.0001,0,2023-05-08 20:46:55
37385000,0.0338,0,2023-05-08 20:46:55
37384000,0.0001,0,2023-05-08 20:46:55
37394000,0.0983,1,2023-05-08 20:46:55
37396000,0.3326,1,2023-05-08 20:46:55
37399000,0.0833,1,2023-05-08 20:46:55
37400000,0.1498,1,2023-05-08 20:46:55
37401000,0.0658,1,2023-05-08 20:46:55
price,quantity,type,timestamp
37389000,0.0001,0,2023-05-08 20:46:56
37388000,0.0001,0,2023-05-08 20:46:56
37386000,0.0001,0,2023-05-08 20:46:56
37385000,0.0338,0,2023-05-08 20:46:56
37384000,0.0001,0,2023-05-08 20:46:56
37394000,0.061,1,2023-05-08 20:46:56
37396000,0.3326,1,2023-05-08 20:46:56
37399000,0.0833,1,2023-05-08 20:46:56
37400000,0.1498,1,2023-05-08 20:46:56
37401000,0.0658,1,2023-05-08 20:46:56
price,quantity,type,timestamp
37391000,0.002,0,2023-05-08 20:46:58
37389000,0.0001,0,2023-05-08 20:46:58
37388000,0.027,0,2023-05-08 20:46:58
37386000,0.0001,0,2023-05-08 20:46:58
37385000,0.0338,0,2023-05-08 20:46:58
37394000,0.061,1,2023-05-08 20:46:58
37396000,0.3326,1,2023-05-08 20:46:58
37399000,0.0833,1,2023-05-08 20:46:58
37400000,0.1498,1,2023-05-08 20:46:58
37401000,0.0658,1,2023-05-08 20:46:58
price,quantity,type,timestamp
37391000,0.002,0,2023-05-08 20:46:59
37390000,0.0001,0,2023-05-08 20:46:59
37389000,0.0001,0,2023-05-08 20:46:59
37388000,0.027,0,2023-05-08 20:46:59
37386000,0.0001,0,2023-05-08 20:46:59
37394000,0.061,1,2023-05-08 20:46:59
37396000,0.3326,1,2023-05-08 20:46:59
37399000,0.0833,1,2023-05-08 20:46:59
37400000,0.1498,1,2023-05-08 20:46:59
37401000,0.0658,1,2023-05-08 20:46:59
price,quantity,type,timestamp
37391000,0.002,0,2023-05-08 20:47:00
37390000,0.0001,0,2023-05-08 20:47:00
37389000,0.0001,0,2023-05-08 20:47:00
37388000,0.027,0,2023-05-08 20:47:00
37386000,0.0001,0,2023-05-08 20:47:00
37394000,0.061,1,2023-05-08 20:47:00
37396000,0.3326,1,2023-05-08 20:47:00
37399000,0.0833,1,2023-05-08 20:47:00
37400000,0.1498,1,2023-05-08 20:47:00
37401000,0.0658,1,2023-05-08 20:47:00
price,quantity,type,timestamp
37391000,0.0021,0,2023-05-08 20:47:02
37390000,0.0001,0,2023-05-08 20:47:02
37389000,0.0001,0,2023-05-08 20:47:02
37388000,0.027,0,2023-05-08 20:47:02
37386000,0.0001,0,2023-05-08 20:47:02
37396000,0.3326,1,2023-05-08 20:47:02
37399000,0.0833,1,2023-05-08 20:47:02
37400000,0.1498,1,2023-05-08 20:47:02
37401000,0.0658,1,2023-05-08 20:47:02
37402000,0.0084,1,2023-05-08 20:47:02
price,quantity,type,timestamp
37391000,0.0021,0,2023-05-08 20:47:03
37390000,0.0001,0,2023-05-08 20:47:03
37389000,0.0001,0,2023-05-08 20:47:03
37388000,0.027,0,2023-05-08 20:47:03
37386000,0.0001,0,2023-05-08 20:47:03
37396000,0.3326,1,2023-05-08 20:47:03
37399000,0.0833,1,2023-05-08 20:47:03
37400000,0.1498,1,2023-05-08 20:47:03
37401000,0.0658,1,2023-05-08 20:47:03
37402000,0.0084,1,2023-05-08 20:47:03
price,quantity,type,timestamp
37391000,0.0021,0,2023-05-08 20:47:05
37390000,0.0001,0,2023-05-08 20:47:05
37389000,0.0001,0,2023-05-08 20:47:05
37388000,0.027,0,2023-05-08 20:47:05
37386000,0.0001,0,2023-05-08 20:47:05
37392000,0.0132,1,2023-05-08 20:47:05
37396000,0.3326,1,2023-05-08 20:47:05
37399000,0.0833,1,2023-05-08 20:47:05
37400000,0.1498,1,2023-05-08 20:47:05
37401000,0.0658,1,2023-05-08 20:47:05
price,quantity,type,timestamp
37391000,0.0021,0,2023-05-08 20:47:06
37390000,0.0001,0,2023-05-08 20:47:06
37389000,0.0001,0,2023-05-08 20:47:06
37388000,0.027,0,2023-05-08 20:47:06
37386000,0.0001,0,2023-05-08 20:47:06
37392000,0.0132,1,2023-05-08 20:47:06
37396000,0.3326,1,2023-05-08 20:47:06
37399000,0.0833,1,2023-05-08 20:47:06
37400000,0.1498,1,2023-05-08 20:47:06
37401000,0.0658,1,2023-05-08 20:47:06
price,quantity,type,timestamp
37391000,0.0021,0,2023-05-08 20:47:08
37390000,0.0001,0,2023-05-08 20:47:08
37389000,0.0001,0,2023-05-08 20:47:08
37388000,0.027,0,2023-05-08 20:47:08
37386000,0.0001,0,2023-05-08 20:47:08
37392000,0.0132,1,2023-05-08 20:47:08
37396000,0.3326,1,2023-05-08 20:47:08
37399000,0.0833,1,2023-05-08 20:47:08
37400000,0.1498,1,2023-05-08 20:47:08
37401000,0.0658,1,2023-05-08 20:47:08
price,quantity,type,timestamp
37392000,0.0001,0,2023-05-08 20:47:09
37391000,0.0021,0,2023-05-08 20:47:09
37390000,0.0001,0,2023-05-08 20:47:09
37389000,0.0001,0,2023-05-08 20:47:09
37388000,0.027,0,2023-05-08 20:47:09
37396000,0.1807,1,2023-05-08 20:47:09
37399000,0.0833,1,2023-05-08 20:47:09
37400000,0.2125,1,2023-05-08 20:47:09
37401000,0.0658,1,2023-05-08 20:47:09
37402000,0.0084,1,2023-05-08 20:47:09
price,quantity,type,timestamp
37392000,0.0001,0,2023-05-08 20:47:10
37391000,0.0021,0,2023-05-08 20:47:10
37390000,0.0001,0,2023-05-08 20:47:10
37389000,0.0001,0,2023-05-08 20:47:10
37388000,0.027,0,2023-05-08 20:47:10
37396000,0.1807,1,2023-05-08 20:47:10
37399000,0.0833,1,2023-05-08 20:47:10
37400000,0.2125,1,2023-05-08 20:47:10
37401000,0.0658,1,2023-05-08 20:47:10
37402000,0.0084,1,2023-05-08 20:47:10
price,quantity,type,timestamp
37392000,0.0001,0,2023-05-08 20:47:12
37391000,0.0021,0,2023-05-08 20:47:12
37390000,0.0001,0,2023-05-08 20:47:12
37389000,0.0001,0,2023-05-08 20:47:12
37388000,0.027,0,2023-05-08 20:47:12
37396000,0.1807,1,2023-05-08 20:47:12
37399000,0.0833,1,2023-05-08 20:47:12
37400000,0.2125,1,2023-05-08 20:47:12
37401000,0.0658,1,2023-05-08 20:47:12
37402000,0.0084,1,2023-05-08 20:47:12
price,quantity,type,timestamp
37380000,0.007,0,2023-05-08 20:47:14
37379000,0.0002,0,2023-05-08 20:47:14
37378000,0.0502,0,2023-05-08 20:47:14
37377000,0.0737,0,2023-05-08 20:47:14
37376000,0.0717,0,2023-05-08 20:47:14
37381000,0.4834,1,2023-05-08 20:47:14
37391000,0.097,1,2023-05-08 20:47:14
37393000,0.0222,1,2023-05-08 20:47:14
37394000,0.1286,1,2023-05-08 20:47:14
37395000,0.0632,1,2023-05-08 20:47:14
price,quantity,type,timestamp
37382000,0.0621,0,2023-05-08 20:47:16
37380000,0.007,0,2023-05-08 20:47:16
37379000,0.0002,0,2023-05-08 20:47:16
37378000,0.0001,0,2023-05-08 20:47:16
37377000,0.012,0,2023-05-08 20:47:16
37388000,1.292,1,2023-05-08 20:47:16
37391000,0.0085,1,2023-05-08 20:47:16
37392000,0.0895,1,2023-05-08 20:47:16
37393000,1.3142,1,2023-05-08 20:47:16
37394000,0.0885,1,2023-05-08 20:47:16
price,quantity,type,timestamp
37386000,0.0622,0,2023-05-08 20:47:18
37384000,0.0889,0,2023-05-08 20:47:18
37382000,0.0621,0,2023-05-08 20:47:18
37380000,0.007,0,2023-05-08 20:47:18
37379000,0.0002,0,2023-05-08 20:47:18
37393000,1.292,1,2023-05-08 20:47:18
37400000,0.0223,1,2023-05-08 20:47:18
37401000,0.0658,1,2023-05-08 20:47:18
37402000,1.389,1,2023-05-08 20:47:18
37403000,0.1017,1,2023-05-08 20:47:18
price,quantity,type,timestamp
37386000,0.0622,0,2023-05-08 20:47:20
37380000,0.007,0,2023-05-08 20:47:20
37379000,0.0002,0,2023-05-08 20:47:20
37378000,0.0001,0,2023-05-08 20:47:20
37377000,0.052,0,2023-05-08 20:47:20
37398000,0.0845,1,2023-05-08 20:47:20
37400000,0.0223,1,2023-05-08 20:47:20
37401000,0.0658,1,2023-05-08 20:47:20
37402000,2.681,1,2023-05-08 20:47:20
37403000,0.1017,1,2023-05-08 20:47:20
price,quantity,type,timestamp
37391000,0.0606,0,2023-05-08 20:47:22
37382000,0.0858,0,2023-05-08 20:47:22
37380000,0.007,0,2023-05-08 20:47:22
37379000,0.0001,0,2023-05-08 20:47:22
37378000,0.0001,0,2023-05-08 20:47:22
37398000,0.0845,1,2023-05-08 20:47:22
37400000,0.0223,1,2023-05-08 20:47:22
37401000,0.0658,1,2023-05-08 20:47:22
37402000,2.681,1,2023-05-08 20:47:22
37403000,0.1017,1,2023-05-08 20:47:22
price,quantity,type,timestamp
37393000,0.0707,0,2023-05-08 20:47:24
37385000,0.0853,0,2023-05-08 20:47:24
37384000,0.0633,0,2023-05-08 20:47:24
37382000,0.0858,0,2023-05-08 20:47:24
37381000,0.0001,0,2023-05-08 20:47:24
37400000,0.0223,1,2023-05-08 20:47:24
37401000,0.0658,1,2023-05-08 20:47:24
37402000,2.681,1,2023-05-08 20:47:24
37403000,0.1017,1,2023-05-08 20:47:24
37404000,0.0477,1,2023-05-08 20:47:24
price,quantity,type,timestamp
37382000,0.0613,0,2023-05-08 20:47:26
37380000,0.0045,0,2023-05-08 20:47:26
37379000,0.0001,0,2023-05-08 20:47:26
37378000,0.0001,0,2023-05-08 20:47:26
37377000,0.012,0,2023-05-08 20:47:26
37398000,0.0869,1,2023-05-08 20:47:26
37400000,0.0223,1,2023-05-08 20:47:26
37401000,0.0658,1,2023-05-08 20:47:26
37402000,2.681,1,2023-05-08 20:47:26
37403000,0.1017,1,2023-05-08 20:47:26
price,quantity,type,timestamp
37382000,0.0614,0,2023-05-08 20:47:28
37380000,0.0045,0,2023-05-08 20:47:28
37379000,0.0001,0,2023-05-08 20:47:28
37378000,0.0001,0,2023-05-08 20:47:28
37377000,0.012,0,2023-05-08 20:47:28
37398000,0.0869,1,2023-05-08 20:47:28
37400000,0.0223,1,2023-05-08 20:47:28
37401000,0.0658,1,2023-05-08 20:47:28
37402000,2.681,1,2023-05-08 20:47:28
37403000,0.1017,1,2023-05-08 20:47:28
price,quantity,type,timestamp
37382000,0.0614,0,2023-05-08 20:47:30
37380000,0.0046,0,2023-05-08 20:47:30
37379000,0.0001,0,2023-05-08 20:47:30
37378000,0.0001,0,2023-05-08 20:47:30
37377000,0.012,0,2023-05-08 20:47:30
37398000,0.0869,1,2023-05-08 20:47:30
37400000,0.0223,1,2023-05-08 20:47:30
37401000,0.0658,1,2023-05-08 20:47:30
37402000,2.681,1,2023-05-08 20:47:30
37403000,0.1017,1,2023-05-08 20:47:30
price,quantity,type,timestamp
37382000,0.0614,0,2023-05-08 20:47:32
37381000,0.0001,0,2023-05-08 20:47:32
37380000,0.0046,0,2023-05-08 20:47:32
37379000,0.0001,0,2023-05-08 20:47:32
37378000,0.0001,0,2023-05-08 20:47:32
37398000,0.0869,1,2023-05-08 20:47:32
37400000,0.0223,1,2023-05-08 20:47:32
37401000,0.0658,1,2023-05-08 20:47:32
37402000,2.681,1,2023-05-08 20:47:32
37403000,0.1017,1,2023-05-08 20:47:32
price,quantity,type,timestamp
37384000,0.0651,0,2023-05-08 20:47:33
37382000,0.0001,0,2023-05-08 20:47:33
37381000,0.0001,0,2023-05-08 20:47:33
37380000,0.0046,0,2023-05-08 20:47:33
37379000,0.0001,0,2023-05-08 20:47:33
37398000,0.0869,1,2023-05-08 20:47:33
37400000,0.0223,1,2023-05-08 20:47:33
37401000,0.0658,1,2023-05-08 20:47:33
37402000,0.097,1,2023-05-08 20:47:33
37403000,0.1017,1,2023-05-08 20:47:33
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:35
37385000,0.0278,0,2023-05-08 20:47:35
37384000,0.0651,0,2023-05-08 20:47:35
37382000,0.0001,0,2023-05-08 20:47:35
37381000,0.0001,0,2023-05-08 20:47:35
37398000,0.0869,1,2023-05-08 20:47:35
37400000,0.0223,1,2023-05-08 20:47:35
37401000,0.0658,1,2023-05-08 20:47:35
37402000,0.0886,1,2023-05-08 20:47:35
37403000,0.1017,1,2023-05-08 20:47:35
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:37
37385000,0.0278,0,2023-05-08 20:47:37
37382000,0.0001,0,2023-05-08 20:47:37
37381000,0.0001,0,2023-05-08 20:47:37
37380000,0.0046,0,2023-05-08 20:47:37
37398000,0.0869,1,2023-05-08 20:47:37
37400000,0.0223,1,2023-05-08 20:47:37
37401000,0.0658,1,2023-05-08 20:47:37
37402000,0.0886,1,2023-05-08 20:47:37
37403000,0.1017,1,2023-05-08 20:47:37
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:38
37385000,0.0278,0,2023-05-08 20:47:38
37382000,0.0001,0,2023-05-08 20:47:38
37381000,0.0001,0,2023-05-08 20:47:38
37380000,0.0046,0,2023-05-08 20:47:38
37398000,0.0869,1,2023-05-08 20:47:38
37400000,0.0223,1,2023-05-08 20:47:38
37401000,0.0658,1,2023-05-08 20:47:38
37402000,0.0886,1,2023-05-08 20:47:38
37403000,0.1017,1,2023-05-08 20:47:38
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:40
37385000,0.0278,0,2023-05-08 20:47:40
37383000,0.0001,0,2023-05-08 20:47:40
37382000,0.0001,0,2023-05-08 20:47:40
37381000,0.0001,0,2023-05-08 20:47:40
37398000,0.0869,1,2023-05-08 20:47:40
37400000,0.0223,1,2023-05-08 20:47:40
37401000,0.0658,1,2023-05-08 20:47:40
37402000,0.0886,1,2023-05-08 20:47:40
37403000,0.1017,1,2023-05-08 20:47:40
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:42
37385000,0.0278,0,2023-05-08 20:47:42
37384000,0.0001,0,2023-05-08 20:47:42
37383000,0.0001,0,2023-05-08 20:47:42
37382000,0.0001,0,2023-05-08 20:47:42
37398000,0.0869,1,2023-05-08 20:47:42
37400000,0.0223,1,2023-05-08 20:47:42
37401000,0.0658,1,2023-05-08 20:47:42
37402000,0.0886,1,2023-05-08 20:47:42
37403000,0.1017,1,2023-05-08 20:47:42
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:44
37385000,0.0278,0,2023-05-08 20:47:44
37384000,0.0001,0,2023-05-08 20:47:44
37383000,0.0001,0,2023-05-08 20:47:44
37382000,0.0001,0,2023-05-08 20:47:44
37396000,0.0081,1,2023-05-08 20:47:44
37398000,0.0869,1,2023-05-08 20:47:44
37400000,0.0223,1,2023-05-08 20:47:44
37401000,0.0749,1,2023-05-08 20:47:44
37402000,0.0886,1,2023-05-08 20:47:44
price,quantity,type,timestamp
37387000,0.0607,0,2023-05-08 20:47:45
37385000,0.0279,0,2023-05-08 20:47:45
37384000,0.0001,0,2023-05-08 20:47:45
37383000,0.0001,0,2023-05-08 20:47:45
37382000,0.0001,0,2023-05-08 20:47:45
37396000,0.0081,1,2023-05-08 20:47:45
37398000,0.0869,1,2023-05-08 20:47:45
37400000,0.0223,1,2023-05-08 20:47:45
37401000,0.0749,1,2023-05-08 20:47:45
37402000,0.0886,1,2023-05-08 20:47:45
price,quantity,type,timestamp
37386000,0.0001,0,2023-05-08 20:47:47
37385000,0.0001,0,2023-05-08 20:47:47
37384000,1.2921,0,2023-05-08 20:47:47
37383000,0.0001,0,2023-05-08 20:47:47
37382000,0.0001,0,2023-05-08 20:47:47
37395000,0.089,1,2023-05-08 20:47:47
37396000,0.0081,1,2023-05-08 20:47:47
37398000,0.0869,1,2023-05-08 20:47:47
37400000,0.0223,1,2023-05-08 20:47:47
37401000,0.0749,1,2023-05-08 20:47:47
price,quantity,type,timestamp
37386000,0.0001,0,2023-05-08 20:47:49
37385000,0.0001,0,2023-05-08 20:47:49
37384000,1.3565,0,2023-05-08 20:47:49
37383000,0.0001,0,2023-05-08 20:47:49
37382000,0.0001,0,2023-05-08 20:47:49
37395000,0.089,1,2023-05-08 20:47:49
37396000,0.0081,1,2023-05-08 20:47:49
37398000,0.0869,1,2023-05-08 20:47:49
37400000,0.0223,1,2023-05-08 20:47:49
37401000,0.0749,1,2023-05-08 20:47:49
price,quantity,type,timestamp
37387000,0.0001,0,2023-05-08 20:47:50
37386000,0.0001,0,2023-05-08 20:47:50
37385000,0.0001,0,2023-05-08 20:47:50
37384000,1.3565,0,2023-05-08 20:47:50
37383000,0.0001,0,2023-05-08 20:47:50
37395000,0.089,1,2023-05-08 20:47:50
37396000,0.0081,1,2023-05-08 20:47:50
37398000,0.0869,1,2023-05-08 20:47:50
37400000,0.0223,1,2023-05-08 20:47:50
37401000,0.0749,1,2023-05-08 20:47:50
price,quantity,type,timestamp
37388000,0.0001,0,2023-05-08 20:47:52
37387000,0.0001,0,2023-05-08 20:47:52
37386000,0.0001,0,2023-05-08 20:47:52
37385000,0.0001,0,2023-05-08 20:47:52
37384000,1.3565,0,2023-05-08 20:47:52
37395000,0.089,1,2023-05-08 20:47:52
37398000,0.0869,1,2023-05-08 20:47:52
37400000,0.0223,1,2023-05-08 20:47:52
37401000,0.0749,1,2023-05-08 20:47:52
37402000,0.0886,1,2023-05-08 20:47:52
price,quantity,type,timestamp
37388000,0.0001,0,2023-05-08 20:47:53
37387000,0.0001,0,2023-05-08 20:47:53
37386000,0.0001,0,2023-05-08 20:47:53
37385000,0.0001,0,2023-05-08 20:47:53
37384000,1.3565,0,2023-05-08 20:47:53
37398000,0.0869,1,2023-05-08 20:47:53
37400000,0.0223,1,2023-05-08 20:47:53
37401000,0.0749,1,2023-05-08 20:47:53
37402000,0.0886,1,2023-05-08 20:47:53
37403000,0.1663,1,2023-05-08 20:47:53
price,quantity,type,timestamp
37389000,0.0001,0,2023-05-08 20:47:56
37388000,0.0001,0,2023-05-08 20:47:56
37387000,0.0001,0,2023-05-08 20:47:56
37386000,0.0001,0,2023-05-08 20:47:56
37385000,0.0001,0,2023-05-08 20:47:56
37398000,0.0869,1,2023-05-08 20:47:56
37400000,0.0223,1,2023-05-08 20:47:56
37401000,0.0749,1,2023-05-08 20:47:56
37402000,0.0886,1,2023-05-08 20:47:56
37403000,0.1663,1,2023-05-08 20:47:56
price,quantity,type,timestamp
37390000,0.0001,0,2023-05-08 20:47:57
37389000,0.0001,0,2023-05-08 20:47:57
37388000,0.0001,0,2023-05-08 20:47:57
37387000,0.0001,0,2023-05-08 20:47:57
37386000,0.0001,0,2023-05-08 20:47:57
37398000,0.0539,1,2023-05-08 20:47:57
37400000,0.0223,1,2023-05-08 20:47:57
37401000,0.0749,1,2023-05-08 20:47:57
37402000,0.0886,1,2023-05-08 20:47:57
37403000,0.1663,1,2023-05-08 20:47:57
price,quantity,type,timestamp
37390000,0.0001,0,2023-05-08 20:47:59
37389000,0.0001,0,2023-05-08 20:47:59
37388000,0.0001,0,2023-05-08 20:47:59
37387000,0.0001,0,2023-05-08 20:47:59
37386000,0.0001,0,2023-05-08 20:47:59
37398000,0.0539,1,2023-05-08 20:47:59
37400000,0.0223,1,2023-05-08 20:47:59
37401000,0.0749,1,2023-05-08 20:47:59
37402000,0.0886,1,2023-05-08 20:47:59
37403000,0.1663,1,2023-05-08 20:47:59
price,quantity,type,timestamp
37391000,0.0001,0,2023-05-08 20:48:00
37390000,0.0001,0,2023-05-08 20:48:00
37389000,0.0001,0,2023-05-08 20:48:00
37388000,0.0001,0,2023-05-08 20:48:00
37387000,0.0001,0,2023-05-08 20:48:00
37398000,0.0539,1,2023-05-08 20:48:00
37399000,0.0303,1,2023-05-08 20:48:00
37400000,0.0223,1,2023-05-08 20:48:00
37401000,0.0749,1,2023-05-08 20:48:00
37402000,0.0886,1,2023-05-08 20:48:00
price,quantity,type,timestamp
37391000,0.0001,0,2023-05-08 20:48:02
37390000,0.0001,0,2023-05-08 20:48:02
37389000,0.0001,0,2023-05-08 20:48:02
37388000,0.0001,0,2023-05-08 20:48:02
37387000,0.0001,0,2023-05-08 20:48:02
37398000,0.0539,1,2023-05-08 20:48:02
37399000,0.0303,1,2023-05-08 20:48:02
37400000,0.0223,1,2023-05-08 20:48:02
37401000,0.0749,1,2023-05-08 20:48:02
37402000,0.0886,1,2023-05-08 20:48:02
price,quantity,type,timestamp
37392000,0.0001,0,2023-05-08 20:48:04
37391000,0.0001,0,2023-05-08 20:48:04
37390000,0.0001,0,2023-05-08 20:48:04
37389000,0.0001,0,2023-05-08 20:48:04
37388000,0.0001,0,2023-05-08 20:48:04
37398000,0.0539,1,2023-05-08 20:48:04
37399000,0.0303,1,2023-05-08 20:48:04
37400000,0.0223,1,2023-05-08 20:48:04
37401000,0.0749,1,2023-05-08 20:48:04
37402000,0.0886,1,2023-05-08 20:48:04
price,quantity,type,timestamp
37393000,0.0001,0,2023-05-08 20:48:05
37392000,0.0001,0,2023-05-08 20:48:05
37391000,0.0001,0,2023-05-08 20:48:05
37390000,0.0001,0,2023-05-08 20:48:05
37389000,0.0001,0,2023-05-08 20:48:05
37398000,0.0539,1,2023-05-08 20:48:05
37399000,0.0303,1,2023-05-08 20:48:05
37400000,0.0223,1,2023-05-08 20:48:05
37401000,0.0749,1,2023-05-08 20:48:05
37402000,0.0886,1,2023-05-08 20:48:05
price,quantity,type,timestamp
37393000,0.0001,0,2023-05-08 20:48:07
37392000,0.0001,0,2023-05-08 20:48:07
37391000,0.0001,0,2023-05-08 20:48:07
37390000,0.0001,0,2023-05-08 20:48:07
37389000,0.0004,0,2023-05-08 20:48:07
37398000,0.0539,1,2023-05-08 20:48:07
37399000,0.0303,1,2023-05-08 20:48:07
37400000,0.0223,1,2023-05-08 20:48:07
37401000,0.0749,1,2023-05-08 20:48:07
37402000,0.0886,1,2023-05-08 20:48:07
price,quantity,type,timestamp
37394000,0.0001,0,2023-05-08 20:48:09
37393000,0.0001,0,2023-05-08 20:48:09
37392000,0.0001,0,2023-05-08 20:48:09
37391000,0.0001,0,2023-05-08 20:48:09
37390000,0.0001,0,2023-05-08 20:48:09
37400000,0.0223,1,2023-05-08 20:48:09
